ID,PredictedProb
11267,0.8346759
11268,0.55620605
11270,0.93352103
11275,0.9586425
11276,0.92886484
11277,0.9549307
11278,0.8005801
11279,0.9077389
11283,0.7300506
11284,0.8125894
11285,0.79457957
11288,0.43801558
11290,0.88456076
11292,0.944533
11293,0.75918204
11294,0.81735754
11295,0.90437
11297,0.57216036
11298,0.4078048
11300,0.9135717
11302,0.45872426
11304,0.9290825
11306,0.84742725
11308,0.6116917
11309,0.61014354
11310,0.7814801
11314,0.834765
11317,0.8082894
11320,0.7384145
11321,0.9524767
11322,0.5646016
11324,0.94915134
11325,0.32414618
11326,0.7785782
11327,0.9723207
11329,0.9203825
11330,0.9603319
11332,0.75378394
11338,0.7726481
11339,0.549402
11344,0.9422457
11346,0.47432864
11351,0.95232475
11352,0.9167327
11353,0.8641888
11354,0.97861964
11358,0.8612543
11361,0.94336265
11362,0.85540146
11365,0.9801831
11366,0.7826226
11371,0.64765996
11372,0.76334095
11374,0.6396487
11375,0.89261675
11376,0.7261165
11377,0.9536599
11378,0.8760589
11382,0.9357803
11383,0.759142
11386,0.8956807
11387,0.91124916
11390,0.5860056
11391,0.97321296
11395,0.6796481
11396,0.888849
11397,0.5593399
11398,0.8665434
11399,0.80929875
11401,0.6242077
11402,0.97164524
11404,0.8740988
11407,0.716205
11409,0.45522186
11410,0.9626184
11411,0.6498344
11413,0.5972361
11416,0.87190026
11417,0.77771634
11420,0.68550843
11423,0.5022269
11424,0.757589
11431,0.82713556
11432,0.49689916
11434,0.9760193
11436,0.5513466
11439,0.6766548
11440,0.863923
11441,0.7517464
11444,0.68952554
11447,0.76418775
11448,0.66821873
11449,0.57143074
11450,0.7610887
11452,0.8111371
11455,0.75323474
11458,0.8475516
11459,0.9277015
11460,0.8274173
11462,0.94540834
11464,0.7282971
11465,0.96276355
11466,0.8260304
11467,0.78412396
11469,0.84282005
11470,0.43926644
11471,0.85668623
11472,0.97737676
11479,0.52952766
11480,0.55700415
11484,0.8114534
11485,0.7733805
11487,0.94148415
11488,0.6327255
11490,0.49016538
11493,0.664208
11494,0.7582398
11495,0.9273203
11498,0.90035796
11501,0.97601944
11502,0.97674066
11504,0.93715674
11513,0.840021
11515,0.33869243
11516,0.5740208
11518,0.53313684
11519,0.82949793
11521,0.04754947
11524,0.89024675
11525,0.8972326
11529,0.6702087
11530,0.5349972
11532,0.6551381
11537,0.62585616
11539,0.6598306
11543,0.771365
11545,0.71560556
11547,0.9015832
11548,0.9016249
11549,0.6540633
11550,0.5278058
11551,0.93123245
11552,0.84473425
11553,0.67181635
11554,0.68404865
11555,0.8452354
11556,0.6036393
11558,0.8895474
11563,0.7027174
11564,0.556895
11567,0.72965306
11570,0.7892862
11571,0.8696701
11572,0.7237336
11573,0.5451903
11574,0.04819186
11576,0.9504308
11578,0.6851907
11579,0.8144703
11581,0.9315016
11582,0.95596987
11583,0.6689381
11585,0.47819087
11587,0.7924374
11590,0.3388392
11591,0.6259661
11592,0.57086813
11593,0.72158927
11594,0.9108067
11597,0.967728
11599,0.6339746
11601,0.95526165
11602,0.849161
11606,0.69184154
11607,0.92778975
11611,0.9209103
11612,0.5133786
11614,0.8439107
11616,0.7131884
11620,0.89276457
11624,0.9825524
11625,0.6046427
11626,0.987283
11627,0.72556096
11629,0.8665196
11632,0.69358975
11634,0.7664061
11637,0.8559997
11642,0.82935226
11644,0.83708465
11645,0.80549884
11646,0.65909636
11648,0.9393255
11649,0.7070392
11650,0.9110083
11654,0.9840389
11655,0.64014435
11656,0.67634064
11657,0.68180674
11659,0.8956708
11660,0.7996483
11664,0.9512138
11666,0.721405
11667,0.7708259
11668,0.60979193
11672,0.68109816
11673,0.8334217
11674,0.9501135
11676,0.9104031
11678,0.5065405
11679,0.5726997
11680,0.6790276
11683,0.6740771
11690,0.8974336
11691,0.5840894
11692,0.970603
11694,0.8668776
11699,0.77087915
11702,0.18289176
11704,0.7717338
11706,0.83133423
11714,0.89682513
11722,0.9027268
11728,0.72370744
11729,0.81580836
11730,0.7059738
11733,0.89917994
11734,0.81184113
11735,0.92274475
11737,0.83996713
11738,0.7114171
11742,0.8562427
11743,0.9570782
11746,0.97081953
11748,0.86413217
11749,0.91996855
11756,0.6578999
11758,0.66657716
11761,0.881489
11762,0.9530117
11763,0.7073788
11764,0.83450496
11765,0.88810515
11767,0.7966267
11768,0.77800983
11772,0.5771391
11773,0.7120578
11775,0.4586788
11777,0.92772335
11778,0.5115058
11779,0.7104022
11783,0.8435004
11787,0.7738043
11791,0.7857305
11793,0.38546062
11795,0.9672213
11796,0.692388
11799,0.78596157
11800,0.98144674
11801,0.8897207
11802,0.7617086
11804,0.938013
11806,0.94930977
11807,0.039284065
11808,0.2698534
11810,0.9123569
11813,0.8496958
11816,0.6791344
11817,0.8891558
11818,0.6980704
11819,0.6797797
11821,0.95306635
11825,0.79017365
11826,0.97762215
11827,0.6353676
11829,0.92815745
11830,0.89756787
11832,0.8652383
11834,0.9360387
11836,0.58783174
11840,0.9610135
11841,0.59811145
11843,0.85336876
11846,0.94425344
11847,0.6076205
11850,0.8690479
11855,0.84797263
11856,0.8720053
11858,0.832938
11860,0.7179719
11861,0.62521833
11863,0.62440705
11865,0.95510423
11866,0.9171296
11872,0.7922258
11874,0.9398922
11875,0.647279
11876,0.8916761
11877,0.5791941
11879,0.74902254
11880,0.6287644
11881,0.84638447
11882,0.7843821
11883,0.8132473
11884,0.8726237
11885,0.83485514
11889,0.65775776
11890,0.6028245
11891,0.9430098
11898,0.7554313
11903,0.9207846
11904,0.95420456
11905,0.6025646
11906,0.9667282
11907,0.10208012
11909,0.92479414
11912,0.7583623
11913,0.86112773
11917,0.755175
11921,0.9303699
11922,0.9755916
11924,0.86531824
11925,0.89347327
11926,0.88379246
11927,0.7819595
11929,0.8029918
11933,0.6537412
11935,0.47173038
11937,0.8365016
11938,0.6376193
11939,0.9706828
11946,0.97781414
11947,0.73857707
11955,0.8325461
11956,0.93865526
11958,0.9673449
11959,0.6812361
11965,0.9301381
11967,0.8317974
11968,0.93922615
11969,0.8251533
11970,0.971065
11974,0.45882386
11976,0.89658403
11977,0.53118885
11979,0.78606534
11980,0.8840922
11981,0.8104422
11984,0.74008685
11985,0.92484105
11986,0.8557902
11988,0.6955849
11990,0.75356
11995,0.88169664
11998,0.86791366
11999,0.9601788
12001,0.5958408
12002,0.8246319
12003,0.96487033
12006,0.9700702
12007,0.8530807
12008,0.7147994
12009,0.89335215
12010,0.9082856
12012,0.87881047
12013,0.6785953
12014,0.8900866
12015,0.7902649
12017,0.76681113
12018,0.8185461
12020,0.609366
12021,0.66949517
12022,0.60251915
12023,0.8225558
12024,0.6570937
12026,0.62894005
12029,0.6365784
12031,0.6690134
12032,0.70068675
12033,0.81158024
12034,0.98670375
12035,0.70927894
12036,0.16416843
12037,0.87898874
12039,0.719806
12044,0.47406808
12045,0.98292327
12046,0.77976507
12049,0.45755857
12052,0.8028846
12057,0.7126204
12059,0.633581
12060,0.86847126
12061,0.8149097
12062,0.646023
12064,0.96334404
12065,0.80041635
12066,0.8965156
12068,0.6871129
12069,0.7527108
12070,0.7540951
12071,0.97605157
12074,0.062770925
12075,0.9631873
12081,0.8578067
12087,0.9592654
12089,0.80291146
12091,0.77119476
12092,0.8166897
12093,0.71691686
12098,0.85927546
12099,0.79408526
12100,0.6187678
12103,0.74643636
12105,0.9215993
12106,0.9070458
12108,0.6640415
12110,0.8556872
12111,0.7355717
12113,0.6620554
12114,0.66306657
12115,0.914109
12116,0.9368736
12117,0.75129366
12121,0.47965693
12125,0.76604956
12126,0.9577157
12127,0.6214095
12129,0.6120252
12133,0.85395324
12137,0.6115981
12138,0.9333476
12142,0.7152098
12143,0.8198912
12144,0.90431786
12149,0.6354514
12150,0.8572173
12151,0.9792301
12155,0.84600717
12156,0.9226603
12158,0.67983097
12159,0.9562284
12162,0.6374737
12164,0.672048
12166,0.7461542
12169,0.8219381
12171,0.6864302
12177,0.70236635
12178,0.7748594
12179,0.45028752
12180,0.72306675
12188,0.5292035
12189,0.75177366
12192,0.615078
12194,0.7456109
12197,0.78423375
12200,0.83037114
12201,0.9162184
12203,0.9483321
12206,0.8097156
12207,0.9593367
12216,0.8929091
12217,0.75138617
12222,0.9451786
12223,0.650475
12225,0.86408556
12226,0.89831936
12227,0.86766934
12228,0.81002575
12229,0.52916414
12230,0.72360116
12231,0.45594445
12232,0.75409055
12233,0.53267246
12234,0.9348455
12235,0.4491431
12236,0.40847296
12238,0.636207
12239,0.85509485
12241,0.813929
12244,0.83561885
12247,0.5336557
12248,0.931117
12249,0.7982261
12253,0.9375778
12255,0.8457505
12259,0.8042404
12260,0.9645054
12261,0.87675714
12262,0.6993821
12263,0.9559276
12265,0.8593393
12269,0.73652273
12274,0.9485754
12275,0.93548685
12277,0.86150545
12278,0.75042343
12279,0.84278005
12280,0.8061734
12281,0.8337388
12283,0.90831214
12284,0.85913336
12286,0.69471544
12287,0.97093785
12288,0.75855404
12289,0.70229584
12290,0.9278238
12293,0.25718182
12298,0.78017753
12301,0.9643846
12302,0.41201648
12304,0.8315787
12305,0.7555916
12306,0.76343375
12307,0.9821676
12308,0.9494851
12309,0.9305709
12312,0.91813576
12314,0.80658996
12318,0.96497625
12319,0.8899
12320,0.97494954
12321,0.6221527
12328,0.97534955
12329,0.9299181
12334,0.8544781
12335,0.83526963
12338,0.63903433
12340,0.7479588
12341,0.65457064
12344,0.9620845
12345,0.97827005
12346,0.86807823
12347,0.9412419
12349,0.4548671
12351,0.80972165
12356,0.75975645
12357,0.87135804
12359,0.6960048
12360,0.88337505
12361,0.755349
12363,0.52060735
12364,0.9093316
12366,0.73765475
12367,0.5208546
12368,0.4452279
12370,0.9802742
12372,0.8292566
12373,0.4705634
12374,0.9723441
12375,0.9719205
12376,0.61627764
12377,0.5558079
12378,0.9736667
12380,0.75308263
12382,0.7466501
12383,0.697144
12384,0.64877826
12385,0.7926965
12386,0.9351319
12387,0.50020367
12389,0.9526619
12391,0.98552203
12392,0.96123177
12394,0.89876646
12395,0.4694603
12396,0.5325212
12400,0.646572
12401,0.6604235
12403,0.7439916
12404,0.4417997
12407,0.87219125
12410,0.83384997
12411,0.96633387
12412,0.6434761
12413,0.6534237
12415,0.98014396
12416,0.69520503
12417,0.63827854
12418,0.8045082
12419,0.9057536
12421,0.841264
12423,0.46191218
12424,0.9502491
12425,0.75847125
12427,0.7336136
12431,0.5145092
12432,0.9477403
12434,0.82817435
12437,0.6848563
12438,0.90510684
12443,0.57124543
12446,0.83049643
12447,0.60599583
12450,0.8326221
12453,0.87647057
12454,0.49335462
12455,0.9721605
12458,0.70480597
12460,0.87268376
12461,0.9795833
12464,0.9650827
12465,0.6236171
12466,0.7838945
12468,0.75680304
12471,0.7953785
12476,0.5862621
12478,0.9315076
12479,0.81717604
12481,0.7616089
12486,0.926381
12487,0.6396024
12488,0.9832144
12489,0.97298175
12490,0.68821317
12493,0.97262144
12497,0.8450513
12498,0.6307774
12499,0.78137314
12500,0.7878594
12503,0.79922026
12504,0.4844007
12508,0.9796577
12509,0.8845509
12510,0.4551109
12513,0.5282139
12515,0.70420545
12519,0.96391046
12524,0.9611037
12526,0.80538374
12527,0.8323465
12536,0.8138867
12537,0.89899164
12541,0.90444744
12542,0.9462444
12544,0.6718532
12546,0.5489641
12551,0.8101419
12554,0.8737044
12558,0.65966964
12561,0.77907336
12562,0.67928153
12565,0.961884
12568,0.71020746
12569,0.59436816
12570,0.94414306
12574,0.83714145
12575,0.66447276
12576,0.93505913
12577,0.94204277
12579,0.3465463
12581,0.6862628
12582,0.8109927
12583,0.78525835
12584,0.78046715
12587,0.87944657
12588,0.82607186
12589,0.69853914
12593,0.68838054
12596,0.72969675
12598,0.7304091
12599,0.7750905
12600,0.727024
12602,0.8363344
12604,0.6094444
12605,0.8998809
12608,0.9084322
12609,0.6966934
12610,0.9703507
12611,0.21336173
12612,0.48092657
12613,0.85366446
12614,0.6526779
12617,0.87766325
12618,0.42474034
12622,0.8609881
12623,0.95916307
12624,0.9299246
12625,0.82351476
12626,0.8519134
12629,0.81906396
12631,0.5311408
12632,0.9758682
12633,0.6504936
12635,0.95796335
12636,0.65565354
12637,0.13649692
12641,0.89665794
12642,0.85987616
12644,0.9229877
12647,0.9463354
12648,0.8552994
12655,0.7568783
12656,0.6928328
12657,0.8022922
12658,0.8025547
12659,0.54551184
12660,0.9468852
12662,0.6458942
12664,0.9353892
12669,0.74970883
12670,0.48225236
12672,0.89132166
12673,0.8228018
12675,0.57616466
12680,0.958246
12681,0.2765716
12682,0.9699523
12684,0.96623415
12686,0.50891554
12688,0.9018887
12690,0.8911791
12695,0.6558467
12696,0.9539219
12698,0.7167984
12699,0.69431156
12702,0.9689993
12703,0.7588428
12709,0.61579853
12712,0.7906454
12713,0.69693506
12714,0.97329843
12715,0.44399947
12716,0.6558679
12717,0.97868663
12721,0.9730127
12722,0.92562324
12724,0.66402125
12725,0.36738205
12727,0.9357805
12728,0.7567808
12729,0.9562593
12730,0.95325446
12734,0.91232526
12736,0.8167643
12739,0.76119065
12740,0.8545076
12742,0.9789449
12743,0.70765215
12744,0.9275411
12745,0.7309985
12746,0.6871857
12753,0.48222318
12759,0.7577086
12760,0.57794046
12762,0.82996434
12763,0.95691264
12764,0.87649137
12765,0.96450025
12766,0.840526
12768,0.9611344
12770,0.79667145
12771,0.9279222
12774,0.6863282
12775,0.50334346
12776,0.7894773
12781,0.9664537
12783,0.8940844
12784,0.8738682
12786,0.8719814
12790,0.83936465
12794,0.6432738
12796,0.8981574
12797,0.82664716
12799,0.5263366
12802,0.84634185
12804,0.8701406
12806,0.15522046
12808,0.47705805
12809,0.77779335
12810,0.6921089
12811,0.76171243
12813,0.830917
12815,0.47009414
12817,0.4749801
12820,0.93405086
12824,0.90303904
12825,0.78344345
12830,0.9749272
12831,0.6048676
12832,0.92399937
12836,0.9271797
12837,0.70599747
12838,0.28483552
12839,0.8121283
12841,0.7150091
12846,0.9074471
12847,0.95170385
12851,0.96915877
12853,0.71784735
12854,0.79947346
12855,0.6432138
12859,0.78484684
12860,0.8780049
12861,0.97719544
12862,0.50010824
12863,0.5438484
12864,0.9555959
12867,0.65537477
12875,0.089983426
12876,0.57292914
12877,0.7500157
12878,0.91028285
12879,0.5606148
12881,0.6646419
12882,0.8432752
12884,0.79934776
12886,0.8490369
12887,0.8021989
12889,0.7270302
12891,0.95848566
12894,0.98058414
12897,0.8082773
12899,0.93919456
12901,0.70822144
12903,0.9546776
12904,0.98048353
12912,0.68859076
12918,0.63131934
12923,0.93462396
12924,0.113798745
12927,0.8177008
12928,0.6825615
12930,0.856343
12931,0.78969234
12932,0.7482993
12933,0.92874575
12935,0.9729328
12936,0.8122697
12937,0.5229237
12939,0.7318351
12943,0.61252683
12944,0.9480241
12946,0.95980245
12950,0.8787788
12952,0.6645551
12953,0.97982603
12954,0.8120496
12957,0.57669115
12958,0.98633283
12959,0.67039686
12962,0.9412562
12963,0.8247764
12968,0.76900446
12971,0.85682815
12973,0.8519024
12975,0.7582606
12976,0.81281936
12977,0.77638716
12978,0.80843127
12981,0.7938566
12984,0.8609362
12985,0.9028407
12986,0.9548977
12987,0.91382694
12988,0.5919763
12989,0.652628
12990,0.82270914
12993,0.79718417
12995,0.47311088
12996,0.8949647
12998,0.8563725
13000,0.95585597
13004,0.82044387
13006,0.8426888
13008,0.9325489
13009,0.69770354
13010,0.47210398
13012,0.8960662
13013,0.8704496
13014,0.99443287
13016,0.95125437
13021,0.8493301
13025,0.6925281
13027,0.8323548
13028,0.98213255
13029,0.88236296
13030,0.830998
13033,0.7391407
13034,0.96858853
13035,0.92220926
13036,0.7974097
13039,0.53086275
13040,0.6458439
13041,0.9051691
13042,0.9574388
13047,0.7389569
13048,0.7973341
13050,0.54042906
13052,0.99038506
13054,0.57422364
13056,0.49906868
13057,0.8025731
13058,0.9471813
13060,0.7976534
13062,0.9211411
13064,0.94357127
13072,0.96676016
13073,0.8092442
13074,0.78615904
13077,0.31395274
13078,0.51524526
13079,0.9611627
13080,0.6340709
13081,0.95780003
13084,0.56767154
13091,0.96593386
13093,0.79618686
13095,0.74118435
13096,0.6580392
13101,0.72378945
13102,0.9547668
13104,0.82014245
13106,0.85581255
13108,0.9398872
13109,0.6871672
13115,0.6646169
13116,0.93375826
13117,0.8130801
13118,0.5998186
13119,0.045783166
13120,0.6664428
13121,0.8263681
13122,0.92533505
13123,0.67582124
13126,0.64892703
13127,0.9514098
13130,0.97054315
13131,0.92582065
13133,0.64069945
13135,0.8548064
13136,0.5799205
13137,0.9121312
13143,0.9375225
13145,0.7498102
13147,0.8031125
13148,0.8454822
13156,0.13584808
13158,0.916589
13160,0.7665343
13161,0.63404065
13163,0.7499746
13164,0.6470541
13165,0.04835645
13166,0.54107374
13167,0.87912077
13168,0.91930485
13170,0.9579555
13172,0.55259
13178,0.517236
13180,0.82682306
13182,0.8167845
13183,0.956082
13185,0.8520034
13186,0.81738085
13187,0.6763863
13188,0.5424954
13189,0.9325962
13190,0.7125249
13191,0.7614016
13195,0.7472293
13198,0.6666953
13199,0.5012466
13200,0.8412718
13201,0.9454802
13203,0.81244963
13204,0.8689665
13206,0.83335143
13208,0.8301299
13214,0.7953662
13215,0.4957771
13217,0.41479278
13218,0.8427831
13220,0.77133036
13222,0.6733528
13223,0.5753062
13226,0.8197536
13228,0.9826403
13229,0.5148733
13231,0.44264472
13232,0.88491756
13235,0.94338006
13236,0.6918361
13237,0.85702574
13238,0.91359925
13241,0.7954766
13244,0.8509662
13246,0.8472852
13247,0.95309514
13249,0.82096076
13250,0.7885955
13254,0.76931024
13255,0.74011546
13256,0.73561627
13258,0.88168895
13264,0.7527754
13267,0.7128472
13268,0.40899605
13269,0.78443265
13272,0.69143134
13274,0.92572826
13277,0.6838955
13278,0.9278697
13279,0.745686
13280,0.7659008
13283,0.6342508
13284,0.62196714
13285,0.68543786
13286,0.89651436
13288,0.96075267
13292,0.74087745
13294,0.64648587
13295,0.46542615
13296,0.82451266
13297,0.7256112
13298,0.96774364
13300,0.7648045
13301,0.77367556
13302,0.6737961
13304,0.799464
13306,0.9794486
13309,0.4492966
13310,0.90882194
13311,0.686962
13312,0.84854764
13313,0.69849527
13315,0.7967467
13316,0.84820104
13318,0.89202666
13319,0.51193154
13325,0.95170516
13327,0.7939074
13330,0.7392167
13333,0.6699385
13335,0.5218558
13338,0.5922279
13340,0.8925415
13343,0.67846304
13344,0.8718109
13345,0.5805077
13346,0.5389483
13347,0.95435524
13348,0.67571896
13350,0.49618754
13351,0.9727404
13352,0.931609
13356,0.51689816
13357,0.6791898
13360,0.74612653
13361,0.8500195
13364,0.49460846
13369,0.73809546
13370,0.7528581
13374,0.7344169
13376,0.9385814
13377,0.8206272
13379,0.9820784
13380,0.8949198
13384,0.8345145
13386,0.058366604
13388,0.8371296
13389,0.97457606
13390,0.8439391
13392,0.113301046
13394,0.7725287
13395,0.6687529
13396,0.83422095
13398,0.8307466
13400,0.9163149
13402,0.58069295
13403,0.8147255
13405,0.79481465
13406,0.7218766
13407,0.67888016
13408,0.94477427
13409,0.7607831
13416,0.8866881
13417,0.79953617
13420,0.73703945
13421,0.6349466
13422,0.93487364
13423,0.87591964
13425,0.956444
13433,0.9379847
13434,0.72292185
13438,0.7354588
13440,0.836503
13441,0.8680841
13443,0.6238604
13446,0.8280349
13447,0.8842387
13449,0.7324708
13452,0.8406213
13453,0.97516596
13454,0.68739206
13456,0.8583782
13457,0.5089894
13459,0.6821728
13462,0.5285841
13464,0.6935831
13467,0.9369074
13468,0.9129314
13470,0.72472405
13472,0.7882186
13474,0.6551722
13476,0.5326964
13477,0.9419953
13478,0.66827077
13480,0.86759573
13482,0.6061718
13483,0.96498144
13486,0.08595
13492,0.87034976
13493,0.7260542
13494,0.8189583
13498,0.87709844
13499,0.914707
13500,0.9152347
13501,0.89202267
13503,0.95981914
13505,0.52289486
13506,0.9444134
13508,0.45695913
13510,0.8320937
13512,0.9283972
13513,0.7172126
13515,0.9835808
13521,0.53048515
13523,0.76814985
13525,0.9448051
13526,0.8400531
13527,0.07651936
13528,0.86412823
13529,0.5227774
13530,0.07568787
13531,0.48213384
13532,0.6653029
13533,0.98813397
13534,0.7467211
13535,0.80374885
13537,0.7472052
13538,0.60064334
13541,0.9079436
13544,0.9413931
13546,0.54267806
13551,0.7932116
13552,0.64628434
13553,0.83685464
13554,0.71100634
13556,0.542483
13557,0.9346627
13558,0.7027332
13561,0.75024086
13562,0.9760926
13565,0.6506948
13568,0.90539485
13570,0.7626938
13571,0.54438674
13572,0.8762322
13573,0.625275
13575,0.4780844
13579,0.9090042
13580,0.74199677
13583,0.6144789
13585,0.8106378
13587,0.7331107
13589,0.7467047
13590,0.91384864
13593,0.8256613
13595,0.9127241
13596,0.4741297
13598,0.7408316
13601,0.7068217
13602,0.88554484
13606,0.55981445
13607,0.7665599
13608,0.76929194
13610,0.43829378
13611,0.75726163
13613,0.5641501
13615,0.9842816
13616,0.6928118
13618,0.7905758
13619,0.8973326
13620,0.8177225
13623,0.9598078
13626,0.77161855
13628,0.8224987
13632,0.8360355
13633,0.962814
13635,0.8751589
13638,0.74533975
13639,0.8309429
13640,0.6733044
13644,0.64090145
13645,0.6054492
13646,0.77878875
13648,0.7974588
13649,0.7933944
13650,0.567758
13651,0.88879925
13653,0.952438
13655,0.6125727
13656,0.9150858
13659,0.90118253
13660,0.83625484
13664,0.75869334
13666,0.93499213
13667,0.8095379
13671,0.72902715
13672,0.65829
13674,0.5979352
13676,0.81902206
13678,0.54829794
13681,0.65245235
13683,0.78043306
13684,0.5913427
13685,0.9323952
13688,0.9753897
13690,0.7838278
13691,0.74327904
13694,0.88605064
13695,0.96621245
13696,0.51635224
13697,0.79470736
13702,0.97075677
13705,0.9305816
13706,0.5628236
13708,0.5288419
13709,0.567246
13710,0.8765991
13711,0.8488647
13712,0.6480951
13716,0.8227256
13718,0.8625143
13719,0.7554295
13720,0.60783
13723,0.8602386
13726,0.72292507
13727,0.8482816
13729,0.58693135
13730,0.9134281
13732,0.70301837
13733,0.9329307
13734,0.7576176
13735,0.9604043
13740,0.81265575
13742,0.97256684
13743,0.71527
13744,0.8439826
13746,0.9695565
13747,0.7462709
13748,0.80247337
13749,0.70097
13753,0.5705428
13754,0.552733
13755,0.934351
13756,0.6781445
13757,0.9804433
13758,0.6425378
13760,0.8654316
13761,0.38643473
13763,0.6965806
13764,0.8343907
13768,0.70246196
13770,0.86941147
13771,0.6942406
13772,0.88951844
13774,0.80945885
13775,0.5359293
13776,0.7461313
13777,0.9884183
13779,0.83368236
13780,0.8005063
13783,0.85811275
13784,0.8719593
13785,0.3531063
13786,0.50088406
13789,0.7426586
13791,0.9637516
13793,0.480841
13795,0.43174848
13796,0.7923643
13797,0.8404454
13798,0.54618776
13800,0.9119973
13801,0.91526943
13802,0.83256
13804,0.77416605
13805,0.60916245
13807,0.95395035
13808,0.2503384
13809,0.8380362
13810,0.9747288
13812,0.5197206
13814,0.9601879
13815,0.88419235
13819,0.9029789
13821,0.55969834
13824,0.9458159
13825,0.8626665
13826,0.80950063
13830,0.77055734
13831,0.7226946
13834,0.79483306
13835,0.9252793
13836,0.8909645
13838,0.9669954
13842,0.62937534
13843,0.17462435
13846,0.87711173
13852,0.8726407
13853,0.79187685
13854,0.65851337
13856,0.9102226
13857,0.051646993
13860,0.7755474
13864,0.7980819
13868,0.80462897
13870,0.74474436
13872,0.8676697
13873,0.7007055
13874,0.6655134
13876,0.79017276
13877,0.5442415
13878,0.80324787
13879,0.9018591
13880,0.8226707
13883,0.43054327
13889,0.7846883
13891,0.97539026
13892,0.80616987
13893,0.90224314
13895,0.03871755
13898,0.5932496
13900,0.58532774
13902,0.77154803
13907,0.50902456
13908,0.929047
13909,0.78700644
13910,0.91433144
13911,0.72180235
13912,0.88197386
13914,0.8366044
13915,0.8988273
13918,0.568038
13919,0.6210187
13920,0.35027462
13921,0.7550062
13923,0.8074254
13924,0.662064
13925,0.9739959
13926,0.84361595
13930,0.7433593
13933,0.89237225
13934,0.72723347
13935,0.96459985
13938,0.5428944
13942,0.9368913
13943,0.65919167
13949,0.8513342
13951,0.73679405
13953,0.9362431
13954,0.63109744
13955,0.9362144
13958,0.60273635
13961,0.9765703
13962,0.9094618
13964,0.72949266
13965,0.5322803
13967,0.9803899
13970,0.72666967
13971,0.719343
13974,0.8666843
13975,0.896698
13976,0.9062672
13978,0.8893651
13980,0.17163686
13981,0.9805469
13985,0.73759717
13986,0.6984159
13988,0.969223
13989,0.9531398
13992,0.85584354
13994,0.68845874
13995,0.89624244
13996,0.60833555
13997,0.88270754
13998,0.81403893
13999,0.48483953
14005,0.76418275
14006,0.74166477
14008,0.8973502
14009,0.97019035
14012,0.6894877
14015,0.8660781
14016,0.7705815
14018,0.7100574
14020,0.7645419
14021,0.93686265
14022,0.6202189
14025,0.68056804
14027,0.6929832
14028,0.6756763
14029,0.8534495
14030,0.94097596
14031,0.64531875
14032,0.71346915
14033,0.7778739
14034,0.84388417
14039,0.9238867
14041,0.9701226
14043,0.5169064
14045,0.6678528
14047,0.55126834
14049,0.8083054
14050,0.721488
14052,0.88842046
14053,0.7940587
14054,0.8031215
14056,0.86540633
14060,0.7530188
14061,0.7835316
14064,0.81594115
14066,0.60557425
14069,0.90629756
14070,0.705327
14072,0.6690746
14073,0.5333312
14074,0.53218997
14077,0.9497917
14078,0.8607832
14079,0.8407323
14085,0.8207711
14086,0.79756415
14089,0.74318725
14093,0.8964799
14095,0.756636
14097,0.71397793
14098,0.95193595
14099,0.84856445
14100,0.94434106
14103,0.6702198
14105,0.76781076
14108,0.84797364
14110,0.8539656
14111,0.90121275
14114,0.87199974
14116,0.9665933
14117,0.9871889
14119,0.9400237
14123,0.46065658
14124,0.89378554
14126,0.9176007
14129,0.7094817
14130,0.3867458
14131,0.8341159
14133,0.62963814
14135,0.7856626
14136,0.82190007
14139,0.31079116
14141,0.53194463
14145,0.6230354
14147,0.47790712
14152,0.7095407
14154,0.87585527
14155,0.8312377
14156,0.72237927
14157,0.6600612
14158,0.76890194
14160,0.95779127
14163,0.58258927
14164,0.47994283
14166,0.43187413
14169,0.8248766
14170,0.60870206
14173,0.68961835
14174,0.61031425
14176,0.63041884
14177,0.9534125
14179,0.85525745
14186,0.54768187
14187,0.8460314
14189,0.9337359
14190,0.97472715
14191,0.7597111
14192,0.76547706
14198,0.57113194
14200,0.73879945
14201,0.7678488
14202,0.66633844
14204,0.9164493
14206,0.8554418
14207,0.74959457
14209,0.63175154
14210,0.3399544
14212,0.90645015
14215,0.8492761
14218,0.9325449
14222,0.63395536
14225,0.71535355
14227,0.7186147
14230,0.7333653
14233,0.6746427
14234,0.9306087
14235,0.8798398
14237,0.94799
14238,0.9466149
14245,0.68983483
14247,0.9422718
14248,0.8367069
14251,0.8928502
14253,0.84609807
14255,0.49866745
14256,0.62533426
14257,0.66995955
14259,0.7992309
14262,0.9105643
14266,0.9158577
14268,0.6865208
14269,0.82269824
14270,0.89270264
14271,0.8377917
14273,0.86921716
14275,0.84741837
14280,0.6563121
14282,0.80104876
14283,0.91485596
14284,0.66598207
14285,0.8445643
14286,0.5557697
14288,0.90624744
14289,0.8078315
14290,0.6640725
14291,0.72743475
14294,0.96850955
14295,0.050142188
14296,0.9276503
14297,0.7824767
14300,0.8160932
14302,0.9163983
14305,0.88857895
14309,0.39618286
14310,0.69725305
14311,0.8289496
14315,0.9671784
14317,0.8188129
14323,0.8424237
14325,0.95228803
14326,0.8265716
14327,0.8648464
14329,0.89846843
14332,0.91138834
14334,0.467129
14335,0.9729609
14337,0.6610357
14338,0.5330276
14339,0.5862264
14341,0.93132913
14343,0.82215214
14345,0.9000724
14347,0.5875297
14350,0.90155786
14354,0.7001744
